-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 06/01/2024 through 07/01/2024 in LST
Location: Latitude  -7.679   Longitude 113.2538 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 96.02 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,RH2M,WS10M,WD10M
2024,6,17,10,503.98,437.1,30.1,65.93,3.74,116.2
2024,6,17,11,576.5,441.75,30.88,62.42,3.93,107.6
2024,6,17,12,606.4,446.98,31.4,60.72,4.13,98.9
2024,6,17,13,534.17,450.77,31.61,60.33,4.35,91.8
2024,6,17,14,493.23,449.3,31.54,61.12,4.58,87.6
2024,6,17,15,368.92,448.95,31.24,62.77,4.75,85.8
2024,6,17,16,236.1,443.5,30.69,65.56,4.76,84.8
2024,6,17,17,91.28,436.33,29.83,70.24,4.37,84.1
2024,6,17,18,0.0,426.45,28.77,77.2,3.52,83.6
2024,6,17,19,0.0,424.58,28.31,80.81,3.21,86.2
2024,6,17,20,0.0,414.52,28.03,82.99,3.03,91.1
2024,6,17,21,0.0,418.55,27.81,84.4,2.93,96.5
2024,6,17,22,0.0,417.73,27.62,85.41,2.82,101.5
2024,6,17,23,0.0,415.35,27.43,86.02,2.73,105.1
2024,6,18,0,0.0,414.4,27.24,86.64,2.77,107.5
2024,6,18,1,0.0,414.83,27.07,87.18,2.94,108.4
2024,6,18,2,0.0,404.35,26.94,87.52,3.17,108.4
2024,6,18,3,0.0,407.92,26.77,87.92,3.42,109.1
2024,6,18,4,0.0,406.05,26.68,87.67,3.67,109.8
2024,6,18,5,0.0,404.1,26.59,87.29,3.86,111.1
2024,6,18,6,4.43,402.75,26.43,87.36,3.93,113.9
2024,6,18,7,124.82,407.33,27.41,83.16,4.27,116.0
2024,6,18,8,334.55,404.17,28.43,76.12,4.93,117.4
2024,6,18,9,530.25,412.25,29.38,69.82,4.9,118.0
2024,6,18,10,675.08,416.83,30.2,65.3,4.7,116.4
2024,6,18,11,771.28,418.77,30.89,61.54,4.51,112.8
2024,6,18,12,788.0,418.58,31.37,58.53,4.26,108.2
2024,6,18,13,778.1,417.17,31.63,56.28,4.02,103.2
2024,6,18,14,656.22,414.2,31.65,55.06,3.79,99.9
2024,6,18,15,508.48,414.0,31.41,54.91,3.56,99.2
2024,6,18,16,314.25,411.15,30.97,55.78,3.27,101.1
2024,6,18,17,114.85,408.08,30.13,59.5,3.02,103.2
2024,6,18,18,0.0,399.35,28.61,68.56,2.83,107.5
2024,6,18,19,0.0,396.77,27.99,72.55,3.23,114.9
2024,6,18,20,0.0,392.0,27.54,75.75,3.74,122.0
2024,6,18,21,0.0,397.08,27.06,78.48,4.13,127.2
2024,6,18,22,0.0,398.38,26.66,80.19,4.36,131.7
2024,6,18,23,0.0,406.3,26.27,81.48,4.33,135.4
2024,6,19,0,0.0,396.8,25.88,82.62,4.22,138.5
2024,6,19,1,0.0,389.5,25.53,83.64,4.2,141.2
2024,6,19,2,0.0,383.52,25.23,84.3,4.3,142.8
2024,6,19,3,0.0,387.9,24.98,84.62,4.42,142.5
2024,6,19,4,0.0,384.08,24.71,85.03,4.34,140.7
2024,6,19,5,0.0,383.12,24.46,85.02,3.99,137.6
2024,6,19,6,4.32,384.7,24.31,84.64,3.66,135.8
2024,6,19,7,126.75,392.48,25.7,78.05,3.61,135.6
2024,6,19,8,346.92,382.77,26.9,70.71,3.97,132.7
2024,6,19,9,543.35,394.95,27.96,65.16,3.94,129.0
2024,6,19,10,703.08,396.67,28.96,60.55,3.77,125.4
2024,6,19,11,795.2,401.15,29.81,57.01,3.66,120.3
2024,6,19,12,839.95,403.42,30.42,54.78,3.59,114.2
2024,6,19,13,789.3,408.7,30.78,53.64,3.52,107.9
2024,6,19,14,685.25,403.98,30.9,53.23,3.45,102.9
2024,6,19,15,516.15,411.08,30.73,53.61,3.34,100.5
2024,6,19,16,306.4,410.5,30.32,54.95,3.2,100.8
2024,6,19,17,105.68,409.2,29.52,58.49,2.96,103.5
2024,6,19,18,0.0,407.3,28.18,66.68,2.72,109.8
2024,6,19,19,0.0,409.98,27.61,70.38,3.03,118.6
2024,6,19,20,0.0,396.4,27.14,73.7,3.45,126.0
2024,6,19,21,0.0,403.25,26.7,76.79,3.73,130.4
2024,6,19,22,0.0,407.58,26.32,79.33,3.93,133.2
2024,6,19,23,0.0,398.8,25.98,81.23,4.0,136.2
2024,6,20,0,0.0,398.42,25.67,82.58,3.95,140.0
2024,6,20,1,0.0,400.4,25.36,83.6,3.87,143.4
2024,6,20,2,0.0,384.48,25.11,84.18,3.82,143.9
2024,6,20,3,0.0,391.23,24.91,84.48,3.8,142.9
2024,6,20,4,0.0,385.02,24.76,84.4,3.8,142.0
2024,6,20,5,0.0,384.55,24.64,84.27,3.87,142.7
2024,6,20,6,4.18,385.4,24.54,84.15,3.95,143.4
2024,6,20,7,109.88,396.27,25.81,78.07,4.32,142.3
2024,6,20,8,319.95,390.5,26.94,71.35,4.73,137.6
2024,6,20,9,514.88,401.08,27.95,65.96,4.55,132.1
2024,6,20,10,675.35,401.8,28.97,60.95,4.33,126.7
2024,6,20,11,786.75,404.6,29.84,57.14,4.31,121.8
2024,6,20,12,832.03,406.33,30.48,54.42,4.27,117.8
2024,6,20,13,791.75,410.42,30.9,52.66,4.16,114.4
2024,6,20,14,690.22,402.6,31.03,51.89,4.02,113.3
2024,6,20,15,518.22,409.9,30.92,51.95,3.86,114.8
2024,6,20,16,319.62,406.88,30.53,53.02,3.69,118.3
2024,6,20,17,118.0,402.83,29.67,56.82,3.36,120.0
2024,6,20,18,0.0,394.95,27.96,66.15,3.09,122.3
2024,6,20,19,0.0,391.8,27.31,69.84,3.4,126.3
2024,6,20,20,0.0,382.23,26.8,72.64,3.63,130.5
2024,6,20,21,0.0,387.42,26.32,75.05,3.7,134.2
2024,6,20,22,0.0,385.45,25.9,76.91,3.74,137.8
2024,6,20,23,0.0,381.6,25.53,78.72,3.8,141.8
2024,6,21,0,0.0,379.95,25.19,80.77,3.84,144.9
2024,6,21,1,0.0,378.92,24.89,82.3,3.86,145.8
2024,6,21,2,0.0,373.35,24.62,83.37,3.82,144.8
2024,6,21,3,0.0,378.48,24.39,84.06,3.82,142.8
2024,6,21,4,0.0,377.08,24.21,84.66,3.93,141.2
2024,6,21,5,0.0,379.17,24.1,84.97,4.0,141.5
2024,6,21,6,4.12,379.45,24.04,84.99,3.95,143.3
2024,6,21,7,123.82,385.67,25.56,78.45,4.09,144.3
2024,6,21,8,332.12,384.15,26.92,71.29,4.64,141.0
2024,6,21,9,525.3,391.62,28.01,66.14,4.66,137.3
2024,6,21,10,666.22,394.65,29.01,61.95,4.5,131.8
2024,6,21,11,775.2,398.0,29.87,58.6,4.48,126.4
2024,6,21,12,831.38,399.75,30.57,55.85,4.49,123.2
2024,6,21,13,790.47,406.65,30.96,54.01,4.46,121.9
2024,6,21,14,682.9,402.0,31.09,53.05,4.41,121.2
2024,6,21,15,515.25,406.1,30.94,53.03,4.29,121.4
2024,6,21,16,315.48,404.3,30.54,53.86,4.11,122.5
2024,6,21,17,114.03,400.85,29.68,57.55,3.7,122.5
2024,6,21,18,0.0,394.8,28.02,66.67,3.31,123.8
2024,6,21,19,0.0,397.02,27.35,70.78,3.6,126.5
2024,6,21,20,0.0,391.98,26.83,74.01,3.79,129.5
2024,6,21,21,0.0,394.62,26.36,76.54,3.93,132.6
2024,6,21,22,0.0,399.58,25.97,78.15,4.02,137.2
2024,6,21,23,0.0,403.35,25.57,79.79,4.0,142.2
2024,6,22,0,0.0,411.95,25.22,81.18,3.92,146.4
2024,6,22,1,0.0,397.02,24.9,82.38,3.88,150.7
2024,6,22,2,0.0,409.52,24.64,83.48,3.98,154.5
2024,6,22,3,0.0,399.75,24.43,84.46,4.12,157.0
2024,6,22,4,0.0,400.55,24.27,85.37,4.23,157.5
2024,6,22,5,0.0,402.17,24.18,85.84,4.26,156.8
2024,6,22,6,3.5,397.2,24.18,85.81,4.24,155.5
2024,6,22,7,112.68,395.75,25.72,79.23,4.41,152.6
2024,6,22,8,326.58,390.95,27.13,71.85,4.97,145.6
2024,6,22,9,517.47,397.05,28.29,66.09,5.0,139.1
2024,6,22,10,685.0,402.9,29.3,61.65,4.84,134.4
2024,6,22,11,768.78,402.48,30.14,58.45,4.68,131.1
2024,6,22,12,809.33,406.88,30.76,56.15,4.5,129.1
2024,6,22,13,760.4,414.15,31.18,54.53,4.28,128.1
2024,6,22,14,639.85,417.45,31.35,53.65,4.06,128.4
2024,6,22,15,446.83,428.2,31.28,53.77,3.89,129.8
2024,6,22,16,254.55,426.67,30.94,54.81,3.8,132.8
2024,6,22,17,88.15,424.98,30.13,58.87,3.44,136.1
2024,6,22,18,0.0,421.92,28.58,68.55,3.2,141.7
2024,6,22,19,0.0,423.8,27.91,73.12,3.68,145.2
2024,6,22,20,0.0,412.95,27.33,76.99,4.14,146.7
2024,6,22,21,0.0,418.48,26.89,79.5,4.41,148.4
2024,6,22,22,0.0,412.55,26.52,81.28,4.35,150.5
2024,6,22,23,0.0,412.48,26.25,82.5,4.24,153.1
2024,6,23,0,0.0,415.02,26.09,82.91,4.22,155.4
2024,6,23,1,0.0,415.55,25.96,83.04,4.27,157.0
2024,6,23,2,0.0,415.55,25.84,83.27,4.29,157.3
2024,6,23,3,0.0,420.3,25.76,83.4,4.36,156.3
2024,6,23,4,0.0,422.42,25.69,83.55,4.43,154.9
2024,6,23,5,0.0,422.6,25.65,83.61,4.51,154.1
2024,6,23,6,2.55,426.8,25.64,83.67,4.67,154.0
2024,6,23,7,58.6,434.08,26.74,78.45,5.4,151.7
2024,6,23,8,169.0,433.4,27.9,72.21,5.96,145.7
2024,6,23,9,293.33,445.35,28.98,66.92,5.79,139.5
2024,6,23,10,400.25,451.7,29.89,63.0,5.28,134.7
2024,6,23,11,516.83,453.85,30.57,60.52,4.84,129.4
2024,6,23,12,481.7,454.88,31.05,58.94,4.48,123.4
2024,6,23,13,414.77,456.0,31.24,58.43,4.12,116.8
2024,6,23,14,250.05,453.08,31.27,58.55,3.8,110.6
2024,6,23,15,204.05,455.9,31.02,59.81,3.62,107.2
2024,6,23,16,111.28,454.23,30.5,62.4,3.56,109.6
2024,6,23,17,37.22,451.3,29.65,66.75,3.42,116.0
2024,6,23,18,0.0,443.48,28.49,73.92,3.1,123.0
2024,6,23,19,0.0,441.58,27.89,77.41,3.52,128.1
2024,6,23,20,0.0,428.2,27.44,79.71,3.9,134.0
2024,6,23,21,0.0,430.77,27.09,81.14,4.17,141.4
2024,6,23,22,0.0,431.95,26.81,82.0,4.33,147.9
2024,6,23,23,0.0,433.98,26.54,83.02,4.38,151.8
2024,6,24,0,0.0,432.73,26.29,84.06,4.33,152.2
2024,6,24,1,0.0,422.95,26.09,84.74,4.25,151.4
2024,6,24,2,0.0,423.02,25.93,85.22,4.13,150.9
2024,6,24,3,0.0,425.65,25.79,85.58,4.05,150.7
2024,6,24,4,0.0,420.85,25.67,85.77,4.01,151.4
2024,6,24,5,0.0,416.6,25.59,85.72,4.04,151.9
2024,6,24,6,2.95,420.38,25.53,85.69,4.05,152.2
2024,6,24,7,62.25,429.95,26.53,81.64,4.43,151.5
2024,6,24,8,193.15,427.1,27.59,75.11,4.96,146.6
2024,6,24,9,343.8,438.52,28.81,68.38,4.77,142.1
2024,6,24,10,460.5,439.83,29.79,64.16,4.31,137.4
2024,6,24,11,576.22,440.98,30.55,61.17,3.91,132.3
2024,6,24,12,559.2,448.88,31.08,59.06,3.5,128.0
2024,6,24,13,409.58,451.25,31.38,57.73,3.18,125.4
2024,6,24,14,332.85,450.38,31.42,57.48,3.04,126.7
2024,6,24,15,239.57,452.65,31.17,58.41,3.18,129.5
2024,6,24,16,137.43,452.6,30.66,60.64,3.48,133.1
2024,6,24,17,47.8,451.0,29.84,64.95,3.61,134.0
2024,6,24,18,0.0,443.08,28.57,73.13,3.29,135.6
2024,6,24,19,0.0,442.48,27.86,77.6,3.7,138.4
2024,6,24,20,0.0,433.3,27.32,80.45,4.11,141.1
2024,6,24,21,0.0,435.77,26.9,82.07,4.3,142.8
2024,6,24,22,0.0,432.9,26.57,82.84,4.34,144.4
2024,6,24,23,0.0,430.55,26.26,83.31,4.32,146.9
2024,6,25,0,0.0,429.02,26.01,83.36,4.29,148.6
2024,6,25,1,0.0,426.33,25.8,83.27,4.21,149.5
2024,6,25,2,0.0,416.58,25.65,83.22,4.1,150.2
2024,6,25,3,0.0,425.77,25.52,83.31,4.0,150.8
2024,6,25,4,0.0,425.17,25.39,83.67,3.9,150.5
2024,6,25,5,0.0,422.17,25.31,83.85,3.78,149.2
2024,6,25,6,2.8,418.95,25.29,83.93,3.68,148.3
2024,6,25,7,95.72,416.02,26.43,78.78,3.94,147.1
2024,6,25,8,293.95,410.02,27.56,72.48,4.12,142.5
2024,6,25,9,498.9,413.75,28.78,66.68,3.73,136.3
2024,6,25,10,645.05,425.17,29.96,61.68,3.2,128.0
2024,6,25,11,716.05,430.1,30.88,58.13,2.86,118.4
2024,6,25,12,748.8,432.17,31.53,55.8,2.59,106.8
2024,6,25,13,686.38,436.9,31.89,54.73,2.46,93.5
2024,6,25,14,595.67,432.48,31.9,55.19,2.43,82.0
2024,6,25,15,442.15,438.12,31.67,56.4,2.51,74.3
2024,6,25,16,245.68,439.38,31.15,58.02,2.56,70.9
2024,6,25,17,79.07,440.3,30.37,61.56,2.44,75.1
2024,6,25,18,0.0,436.02,29.18,69.99,2.2,87.1
2024,6,25,19,0.0,433.67,28.51,75.0,2.35,104.3
2024,6,25,20,0.0,424.6,27.96,78.78,2.66,119.0
2024,6,25,21,0.0,429.8,27.47,81.52,3.0,128.4
2024,6,25,22,0.0,429.75,27.06,83.24,3.25,136.1
2024,6,25,23,0.0,427.92,26.73,84.23,3.38,143.7
2024,6,26,0,0.0,428.73,26.43,85.02,3.41,148.9
2024,6,26,1,0.0,424.62,26.17,85.48,3.46,150.8
2024,6,26,2,0.0,412.52,25.93,85.91,3.62,151.7
2024,6,26,3,0.0,422.92,25.73,86.05,3.93,152.7
2024,6,26,4,0.0,425.05,25.52,86.26,4.17,153.5
2024,6,26,5,0.0,429.65,25.35,86.37,4.1,152.1
2024,6,26,6,2.55,424.1,25.28,86.12,3.71,147.8
2024,6,26,7,95.3,419.85,26.23,82.35,3.63,142.5
2024,6,26,8,300.1,410.92,27.2,76.26,3.81,136.7
2024,6,26,9,500.75,411.67,28.59,68.75,3.63,130.0
2024,6,26,10,602.75,416.88,29.85,63.03,3.3,117.4
2024,6,26,11,709.65,431.02,30.82,59.19,3.21,103.3
2024,6,26,12,741.1,436.12,31.43,57.05,3.2,91.6
2024,6,26,13,615.95,441.88,31.76,56.03,3.24,82.7
2024,6,26,14,593.17,435.75,31.85,55.67,3.36,75.5
2024,6,26,15,382.92,445.27,31.7,56.06,3.61,70.1
2024,6,26,16,239.57,440.98,31.2,57.65,3.96,66.5
2024,6,26,17,87.22,435.7,30.34,61.42,4.17,66.3
2024,6,26,18,0.0,422.73,28.98,69.73,3.86,68.1
2024,6,26,19,0.0,421.12,28.24,75.55,3.91,72.4
2024,6,26,20,0.0,415.65,27.76,79.49,3.75,77.5
2024,6,26,21,0.0,420.98,27.47,81.8,3.47,83.0
2024,6,26,22,0.0,421.0,27.24,83.32,3.11,89.3
2024,6,26,23,0.0,419.73,27.08,84.03,2.78,93.3
2024,6,27,0,0.0,418.85,26.95,84.3,2.48,95.8
2024,6,27,1,0.0,421.88,26.8,84.43,2.23,100.1
2024,6,27,2,0.0,420.65,26.69,84.27,2.06,105.8
2024,6,27,3,0.0,426.2,26.59,84.16,1.94,112.5
2024,6,27,4,0.0,422.25,26.53,84.05,1.87,117.7
2024,6,27,5,0.0,413.2,26.47,83.87,1.89,117.8
2024,6,27,6,3.3,413.12,26.43,83.68,1.93,114.2
2024,6,27,7,109.18,417.58,27.31,79.38,2.17,108.0
2024,6,27,8,309.35,414.7,28.3,73.9,2.3,99.7
2024,6,27,9,501.1,423.75,29.25,69.4,2.35,90.2
2024,6,27,10,639.67,428.83,30.3,64.22,2.52,78.3
2024,6,27,11,727.83,431.33,31.18,60.42,2.69,69.3
2024,6,27,12,758.75,434.05,31.74,58.68,2.8,62.6
2024,6,27,13,719.08,434.7,32.04,57.8,2.96,58.0
2024,6,27,14,600.33,433.3,32.08,57.73,3.07,55.0
2024,6,27,15,468.92,434.77,31.89,58.5,3.1,53.6
2024,6,27,16,284.38,433.25,31.4,60.22,3.2,53.4
2024,6,27,17,103.32,431.08,30.53,64.28,3.24,53.4
2024,6,27,18,0.0,425.23,29.27,72.7,3.14,56.6
2024,6,27,19,0.0,423.67,28.58,78.28,3.15,63.8
2024,6,27,20,0.0,415.62,28.11,82.04,3.04,72.2
2024,6,27,21,0.0,418.67,27.75,84.54,2.87,79.6
2024,6,27,22,0.0,417.55,27.41,86.44,2.7,87.0
2024,6,27,23,0.0,416.88,27.17,87.49,2.58,92.7
2024,6,28,0,0.0,424.33,26.99,88.1,2.54,97.5
2024,6,28,1,0.0,423.45,26.85,88.36,2.51,103.1
2024,6,28,2,0.0,422.67,26.74,88.57,2.52,108.7
2024,6,28,3,0.0,426.02,26.67,88.65,2.62,113.3
2024,6,28,4,0.0,425.65,26.63,88.6,2.77,115.5
2024,6,28,5,0.0,423.15,26.6,88.46,2.85,116.9
2024,6,28,6,3.0,422.55,26.57,88.43,2.9,117.1
2024,6,28,7,105.12,424.27,27.34,86.63,3.04,114.0
2024,6,28,8,303.33,420.25,27.95,82.86,3.32,109.0
2024,6,28,9,499.62,426.33,28.91,76.69,3.1,102.5
2024,6,28,10,642.3,429.02,29.93,70.55,2.75,95.0
2024,6,28,11,729.65,433.42,30.71,65.9,2.53,87.3
2024,6,28,12,746.95,435.33,31.29,62.95,2.5,79.4
2024,6,28,13,702.22,437.5,31.6,61.63,2.68,72.6
2024,6,28,14,580.12,434.92,31.65,61.01,2.97,68.0
2024,6,28,15,457.75,437.83,31.48,61.23,3.3,66.2
2024,6,28,16,281.33,435.2,31.05,62.36,3.59,66.5
2024,6,28,17,107.43,429.1,30.2,66.03,3.65,67.9
2024,6,28,18,0.0,420.1,28.84,74.76,3.36,71.5
2024,6,28,19,0.0,418.0,28.22,79.41,3.4,78.1
2024,6,28,20,0.0,415.48,27.82,82.39,3.34,86.4
2024,6,28,21,0.0,420.08,27.53,84.67,3.14,94.4
2024,6,28,22,0.0,421.5,27.31,86.14,2.95,101.7
2024,6,28,23,0.0,416.98,27.12,87.05,2.81,107.8
2024,6,29,0,0.0,419.27,26.91,87.62,2.78,112.2
2024,6,29,1,0.0,408.52,26.73,88.02,2.8,115.6
2024,6,29,2,0.0,417.23,26.57,88.17,2.8,117.0
2024,6,29,3,0.0,427.48,26.46,87.98,2.76,118.3
2024,6,29,4,0.0,423.6,26.37,87.62,2.69,121.3
2024,6,29,5,0.0,416.52,26.3,87.41,2.65,127.3
2024,6,29,6,2.95,414.15,26.25,87.35,2.67,133.2
2024,6,29,7,106.3,415.95,27.2,85.4,2.77,135.6
2024,6,29,8,308.02,411.5,28.03,80.3,3.09,134.1
2024,6,29,9,504.73,418.52,29.2,72.29,3.06,133.3
2024,6,29,10,645.22,423.75,30.39,65.39,2.97,131.3
2024,6,29,11,755.88,426.73,31.33,60.29,2.9,128.8
2024,6,29,12,792.0,429.55,32.02,57.05,2.8,127.6
2024,6,29,13,757.12,431.42,32.4,55.82,2.72,127.4
2024,6,29,14,622.75,430.4,32.46,56.43,2.66,127.5
2024,6,29,15,471.6,436.88,32.29,57.01,2.87,129.9
2024,6,29,16,287.2,436.4,31.92,57.82,3.21,132.5
2024,6,29,17,107.88,433.85,31.16,60.59,3.35,136.2
2024,6,29,18,0.0,427.75,29.68,69.72,3.08,140.3
2024,6,29,19,0.0,425.12,29.01,74.41,3.26,145.9
2024,6,29,20,0.0,415.48,28.48,78.21,3.64,152.5
2024,6,29,21,0.0,421.7,28.0,81.06,4.25,156.7
2024,6,29,22,0.0,423.38,27.57,83.44,4.72,159.3
2024,6,29,23,0.0,423.25,27.24,84.9,4.9,160.3
2024,6,30,0,0.0,426.7,26.97,85.67,4.86,159.7
2024,6,30,1,0.0,424.85,26.69,86.3,4.73,158.9
2024,6,30,2,0.0,420.98,26.43,86.63,4.47,158.2
2024,6,30,3,0.0,431.33,26.19,86.86,4.18,158.2
2024,6,30,4,0.0,429.1,26.0,87.09,3.94,157.8
2024,6,30,5,0.0,424.12,25.87,87.16,3.83,156.6
2024,6,30,6,2.55,420.55,25.81,87.17,3.8,155.7
2024,6,30,7,87.6,413.2,26.97,81.44,4.18,154.4
2024,6,30,8,261.75,410.55,28.05,74.9,4.55,150.4
2024,6,30,9,450.98,418.25,29.07,68.84,4.41,145.6
2024,6,30,10,577.9,422.77,30.09,63.04,4.1,139.4
2024,6,30,11,699.38,425.27,30.89,58.77,3.86,131.7
2024,6,30,12,738.58,430.4,31.45,55.82,3.64,124.1
2024,6,30,13,721.35,425.45,31.75,53.99,3.45,118.7
2024,6,30,14,620.15,423.42,31.79,53.09,3.3,115.7
2024,6,30,15,459.95,426.48,31.6,53.2,3.18,115.8
2024,6,30,16,271.1,424.42,31.18,54.31,3.06,118.2
2024,6,30,17,97.07,422.85,30.39,58.64,2.74,120.0
2024,6,30,18,0.0,417.52,29.0,68.25,2.56,121.6
2024,6,30,19,0.0,430.67,28.42,72.58,2.78,125.6
2024,6,30,20,0.0,417.12,27.98,76.39,3.05,129.8
2024,6,30,21,0.0,427.23,27.55,79.69,3.2,134.7
2024,6,30,22,0.0,422.98,27.13,82.48,3.21,139.7
2024,6,30,23,0.0,425.15,26.79,84.43,3.13,142.1
2024,7,1,0,0.0,421.67,26.54,85.44,2.99,143.3
2024,7,1,1,0.0,414.3,26.31,86.12,2.91,147.3
2024,7,1,2,0.0,410.48,26.15,86.53,2.92,152.0
2024,7,1,3,0.0,411.7,26.02,86.8,2.98,156.7
2024,7,1,4,0.0,407.92,25.86,87.24,3.12,160.1
2024,7,1,5,0.0,406.7,25.76,87.28,3.22,161.7
2024,7,1,6,0.0,414.92,25.72,87.12,3.33,162.5
2024,7,1,7,96.72,420.95,26.76,83.65,3.59,160.3
2024,7,1,8,288.33,407.33,27.6,78.39,3.92,153.6
2024,7,1,9,478.85,416.12,28.61,71.88,3.84,148.8
2024,7,1,10,626.62,420.9,29.63,66.35,3.56,144.8
2024,7,1,11,702.3,425.5,30.52,61.97,3.24,137.5
2024,7,1,12,729.25,428.23,31.13,58.94,2.79,130.8
2024,7,1,13,690.12,429.38,31.39,57.13,2.3,122.0
2024,7,1,14,596.22,426.5,31.33,56.56,2.06,106.3
2024,7,1,15,441.3,427.67,31.04,57.03,1.97,93.5
2024,7,1,16,251.2,425.95,30.61,58.24,1.67,95.8
2024,7,1,17,93.55,423.23,30.0,62.21,1.61,116.1
2024,7,1,18,0.0,429.12,28.95,70.69,1.92,127.8
2024,7,1,19,0.0,426.95,28.43,74.05,2.34,132.6
2024,7,1,20,0.0,419.8,28.0,76.93,2.72,139.2
2024,7,1,21,0.0,425.92,27.6,79.56,3.09,143.9
2024,7,1,22,0.0,426.42,27.28,81.42,3.33,146.6
2024,7,1,23,0.0,427.15,26.95,83.32,3.35,149.5
